unit,date_init,date_end,value_replace
Oroya,"(2023,10,20,0,0)","(2023,10,21,0,0)",100
Oroya,"(2023,10,21,0,0)","(2023,10,22,0,0)",100
Oroya,"(2023,10,22,0,0)","(2023,10,23,0,0)",100
Oroya,"(2023,10,23,0,0)","(2023,10,24,0,0)",100
Oroya,"(2023,10,24,0,0)","(2023,10,25,0,0)",100
Oroya,"(2023,10,25,0,0)","(2023,10,26,0,0)",100
Oroya,"(2023,10,26,0,0)","(2023,10,27,0,0)",100
Oroya,"(2023,10,27,0,0)","(2023,10,28,0,0)",100
Oroya,"(2023,10,28,0,0)","(2023,10,29,0,0)",100
Oroya,"(2023,10,29,0,0)","(2023,10,30,0,0)",100
Oroya,"(2023,10,30,0,0)","(2023,10,30,17,0)",100
Oroya,"(2023,7,18,6,0)","(2023,7,18,15,0)",32.51925193
Oroya,"(2023,8,22,6,0)","(2023,8,22,15,0)",32.51925193
Oroya,"(2023,9,8,7,0)","(2023,9,9,0,0)",32.51925193
Oroya,"(2023,9,9,0,0)","(2023,9,10,0,0)",32.51925193
Oroya,"(2023,9,10,0,0)","(2023,9,11,0,0)",32.51925193
Oroya,"(2023,9,11,0,0)","(2023,9,12,0,0)",32.51925193
Oroya,"(2023,9,12,0,0)","(2023,9,13,0,0)",32.51925193
Oroya,"(2023,9,13,0,0)","(2023,9,14,0,0)",32.51925193
Oroya,"(2023,9,14,0,0)","(2023,9,15,0,0)",32.51925193
Oroya,"(2023,9,15,0,0)","(2023,9,15,17,0)",32.51925193
Oroya,"(2023,9,19,6,0)","(2023,9,19,15,0)",32.51925193
Oroya,"(2023,10,9,8,0)","(2023,10,10,0,0)",32.51925193
Oroya,"(2023,10,10,0,0)","(2023,10,11,0,0)",32.51925193
Oroya,"(2023,10,11,0,0)","(2023,10,11,18,0)",32.51925193
Oroya,"(2023,10,24,2,0)","(2023,10,24,11,0)",32.51925193
Oroya,"(2023,11,21,6,0)","(2023,11,21,15,0)",32.51925193
Oroya,"(2023,12,12,6,0)","(2023,12,12,15,0)",32.51925193
Oroya,"(2023,7,18,6,0)","(2023,7,18,15,0)",32.51925193
Oroya,"(2023,8,22,6,0)","(2023,8,22,15,0)",32.51925193
Oroya,"(2023,9,8,7,0)","(2023,9,9,0,0)",32.51925193
Oroya,"(2023,9,9,0,0)","(2023,9,10,0,0)",32.51925193
Oroya,"(2023,9,10,0,0)","(2023,9,11,0,0)",32.51925193
Oroya,"(2023,9,11,0,0)","(2023,9,12,0,0)",32.51925193
Oroya,"(2023,9,12,0,0)","(2023,9,13,0,0)",32.51925193
Oroya,"(2023,9,13,0,0)","(2023,9,14,0,0)",32.51925193
Oroya,"(2023,9,14,0,0)","(2023,9,15,0,0)",32.51925193
Oroya,"(2023,9,15,0,0)","(2023,9,15,17,0)",32.51925193
Oroya,"(2023,9,19,6,0)","(2023,9,19,15,0)",32.51925193
Oroya,"(2023,10,12,8,0)","(2023,10,13,0,0)",32.51925193
Oroya,"(2023,10,13,0,0)","(2023,10,14,0,0)",32.51925193
Oroya,"(2023,10,14,0,0)","(2023,10,14,18,0)",32.51925193
Oroya,"(2023,10,24,2,0)","(2023,10,24,11,0)",32.51925193
Oroya,"(2023,11,21,6,0)","(2023,11,21,15,0)",32.51925193
Oroya,"(2023,12,12,6,0)","(2023,12,12,15,0)",32.51925193
Oroya,"(2023,7,18,6,0)","(2023,7,18,15,0)",32.51925193
Oroya,"(2023,8,22,6,0)","(2023,8,22,15,0)",32.51925193
Oroya,"(2023,9,8,7,0)","(2023,9,9,0,0)",32.51925193
Oroya,"(2023,9,9,0,0)","(2023,9,10,0,0)",32.51925193
Oroya,"(2023,9,10,0,0)","(2023,9,11,0,0)",32.51925193
Oroya,"(2023,9,11,0,0)","(2023,9,12,0,0)",32.51925193
Oroya,"(2023,9,12,0,0)","(2023,9,13,0,0)",32.51925193
Oroya,"(2023,9,13,0,0)","(2023,9,14,0,0)",32.51925193
Oroya,"(2023,9,14,0,0)","(2023,9,15,0,0)",32.51925193
Oroya,"(2023,9,15,0,0)","(2023,9,15,17,0)",32.51925193
Oroya,"(2023,9,19,6,0)","(2023,9,19,15,0)",32.51925193
Oroya,"(2023,10,15,8,0)","(2023,10,16,0,0)",32.51925193
Oroya,"(2023,10,16,0,0)","(2023,10,17,0,0)",32.51925193
Oroya,"(2023,10,17,0,0)","(2023,10,17,18,0)",32.51925193
Oroya,"(2023,10,24,2,0)","(2023,10,24,11,0)",32.51925193
Oroya,"(2023,11,21,6,0)","(2023,11,21,15,0)",32.51925193
Oroya,"(2023,12,12,6,0)","(2023,12,12,15,0)",32.51925193
Pachachaca,"(2023,9,25,8,0)","(2023,9,25,16,0)",100
Pachachaca,"(2023,10,20,7,0)","(2023,10,21,0,0)",33.43939238
Pachachaca,"(2023,10,21,0,0)","(2023,10,22,0,0)",33.43939238
Pachachaca,"(2023,10,22,0,0)","(2023,10,22,17,0)",33.43939238
Pachachaca,"(2023,10,23,7,0)","(2023,10,24,0,0)",33.43939238
Pachachaca,"(2023,10,24,0,0)","(2023,10,25,0,0)",33.43939238
Pachachaca,"(2023,10,25,0,0)","(2023,10,25,17,0)",33.43939238
Pachachaca,"(2023,10,26,7,0)","(2023,10,27,0,0)",33.43939238
Pachachaca,"(2023,10,27,0,0)","(2023,10,28,0,0)",33.43939238
Pachachaca,"(2023,10,28,0,0)","(2023,10,28,17,0)",33.43939238
Pariac,"(2023,9,4,7,0)","(2023,9,5,0,0)",100
Pariac,"(2023,9,5,0,0)","(2023,9,6,0,0)",100
Pariac,"(2023,9,6,0,0)","(2023,9,7,0,0)",100
Pariac,"(2023,9,7,0,0)","(2023,9,8,0,0)",100
Pariac,"(2023,9,8,0,0)","(2023,9,8,18,0)",100
Pariac,"(2023,11,5,7,0)","(2023,11,6,0,0)",15.76365808
Pariac,"(2023,11,6,0,0)","(2023,11,6,17,0)",15.76365808
Pariac,"(2023,11,7,7,0)","(2023,11,8,0,0)",15.76365808
Pariac,"(2023,11,8,0,0)","(2023,11,8,17,0)",15.76365808
Pariac,"(2023,9,4,7,0)","(2023,9,5,0,0)",15.76365808
Pariac,"(2023,9,5,0,0)","(2023,9,6,0,0)",15.76365808
Pariac,"(2023,9,6,0,0)","(2023,9,7,0,0)",15.76365808
Pariac,"(2023,9,7,0,0)","(2023,9,8,0,0)",15.76365808
Pariac,"(2023,9,8,0,0)","(2023,9,8,18,0)",15.76365808
Pariac,"(2023,11,9,7,0)","(2023,11,10,0,0)",15.76365808
Pariac,"(2023,11,10,0,0)","(2023,11,10,17,0)",15.76365808
Pariac,"(2023,7,1,7,0)","(2023,7,2,0,0)",15.76365808
Pariac,"(2023,7,2,0,0)","(2023,7,3,0,0)",15.76365808
Pariac,"(2023,7,3,0,0)","(2023,7,4,0,0)",15.76365808
Pariac,"(2023,7,4,0,0)","(2023,7,5,0,0)",15.76365808
Pariac,"(2023,7,5,0,0)","(2023,7,6,0,0)",15.76365808
Pariac,"(2023,7,6,0,0)","(2023,7,7,0,0)",15.76365808
Pariac,"(2023,7,7,0,0)","(2023,7,8,0,0)",15.76365808
Pariac,"(2023,7,8,0,0)","(2023,7,9,0,0)",15.76365808
Pariac,"(2023,7,9,0,0)","(2023,7,10,0,0)",15.76365808
Pariac,"(2023,7,10,0,0)","(2023,7,11,0,0)",15.76365808
Pariac,"(2023,7,11,0,0)","(2023,7,12,0,0)",15.76365808
Pariac,"(2023,7,12,0,0)","(2023,7,12,18,0)",15.76365808
Pariac,"(2023,9,4,7,0)","(2023,9,5,0,0)",15.76365808
Pariac,"(2023,9,5,0,0)","(2023,9,6,0,0)",15.76365808
Pariac,"(2023,9,6,0,0)","(2023,9,7,0,0)",15.76365808
Pariac,"(2023,9,7,0,0)","(2023,9,8,0,0)",15.76365808
Pariac,"(2023,9,8,0,0)","(2023,9,8,18,0)",15.76365808
Pariac,"(2023,11,11,7,0)","(2023,11,12,0,0)",15.76365808
Pariac,"(2023,11,12,0,0)","(2023,11,12,17,0)",15.76365808
Pariac,"(2023,9,4,7,0)","(2023,9,5,0,0)",15.76365808
Pariac,"(2023,9,5,0,0)","(2023,9,6,0,0)",15.76365808
Pariac,"(2023,9,6,0,0)","(2023,9,7,0,0)",15.76365808
Pariac,"(2023,9,7,0,0)","(2023,9,8,0,0)",15.76365808
Pariac,"(2023,9,8,0,0)","(2023,9,8,18,0)",15.76365808
Pariac,"(2023,11,13,7,0)","(2023,11,14,0,0)",15.76365808
Pariac,"(2023,11,14,0,0)","(2023,11,14,17,0)",15.76365808
Pariac,"(2023,9,4,7,0)","(2023,9,5,0,0)",15.76365808
Pariac,"(2023,9,5,0,0)","(2023,9,6,0,0)",15.76365808
Pariac,"(2023,9,6,0,0)","(2023,9,7,0,0)",15.76365808
Pariac,"(2023,9,7,0,0)","(2023,9,8,0,0)",15.76365808
Pariac,"(2023,9,8,0,0)","(2023,9,8,18,0)",15.76365808
Pariac,"(2023,11,15,7,0)","(2023,11,16,0,0)",15.76365808
Pariac,"(2023,11,16,0,0)","(2023,11,16,17,0)",15.76365808
SanAntonio,"(2023,10,21,7,0)","(2023,10,22,0,0)",100
SanAntonio,"(2023,10,22,0,0)","(2023,10,23,0,0)",100
SanAntonio,"(2023,10,23,0,0)","(2023,10,24,0,0)",100
SanAntonio,"(2023,10,24,0,0)","(2023,10,25,0,0)",100
SanAntonio,"(2023,10,25,0,0)","(2023,10,26,0,0)",100
SanAntonio,"(2023,10,26,0,0)","(2023,10,27,0,0)",100
SanAntonio,"(2023,10,27,0,0)","(2023,10,28,0,0)",100
SanAntonio,"(2023,10,28,0,0)","(2023,10,28,18,0)",100
SanAntonio,"(2023,12,2,7,0)","(2023,12,2,17,0)",100
SanAntonio,"(2024,5,17,7,0)","(2024,5,17,17,0)",100
SanIgnacio,"(2023,10,21,7,0)","(2023,10,22,0,0)",100
SanIgnacio,"(2023,10,22,0,0)","(2023,10,23,0,0)",100
SanIgnacio,"(2023,10,23,0,0)","(2023,10,24,0,0)",100
SanIgnacio,"(2023,10,24,0,0)","(2023,10,25,0,0)",100
SanIgnacio,"(2023,10,25,0,0)","(2023,10,26,0,0)",100
SanIgnacio,"(2023,10,26,0,0)","(2023,10,27,0,0)",100
SanIgnacio,"(2023,10,27,0,0)","(2023,10,28,0,0)",100
SanIgnacio,"(2023,10,28,0,0)","(2023,10,28,18,0)",100
SanIgnacio,"(2023,12,3,7,0)","(2023,12,3,17,0)",100
SanIgnacio,"(2024,5,17,7,0)","(2024,5,17,17,0)",100
Yaupi,"(2023,8,13,8,0)","(2023,8,13,20,0)",100
Yaupi,"(2023,8,19,8,0)","(2023,8,20,0,0)",100
Yaupi,"(2023,8,20,0,0)","(2023,8,21,0,0)",100
Yaupi,"(2023,8,20,3,0)","(2023,8,20,6,0)",100
Yaupi,"(2023,8,20,6,0)","(2023,8,20,18,0)",100
Yaupi,"(2023,8,20,8,0)","(2023,8,20,18,0)",100
Yaupi,"(2023,8,20,8,0)","(2023,8,20,18,0)",100
Yaupi,"(2023,8,21,0,0)","(2023,8,21,18,0)",100
Yaupi,"(2023,8,1,8,0)","(2023,8,2,0,0)",19.40872227
Yaupi,"(2023,8,1,8,0)","(2023,8,2,0,0)",19.40872227
Yaupi,"(2023,8,2,0,0)","(2023,8,3,0,0)",19.40872227
Yaupi,"(2023,8,2,0,0)","(2023,8,3,0,0)",19.40872227
Yaupi,"(2023,8,3,0,0)","(2023,8,4,0,0)",19.40872227
Yaupi,"(2023,8,3,0,0)","(2023,8,4,0,0)",19.40872227
Yaupi,"(2023,8,4,0,0)","(2023,8,5,0,0)",19.40872227
Yaupi,"(2023,8,4,0,0)","(2023,8,5,0,0)",19.40872227
Yaupi,"(2023,8,5,0,0)","(2023,8,6,0,0)",19.40872227
Yaupi,"(2023,8,5,0,0)","(2023,8,6,0,0)",19.40872227
Yaupi,"(2023,8,6,0,0)","(2023,8,7,0,0)",19.40872227
Yaupi,"(2023,8,6,0,0)","(2023,8,7,0,0)",19.40872227
Yaupi,"(2023,8,7,0,0)","(2023,8,8,0,0)",19.40872227
Yaupi,"(2023,8,7,0,0)","(2023,8,8,0,0)",19.40872227
Yaupi,"(2023,8,8,0,0)","(2023,8,9,0,0)",19.40872227
Yaupi,"(2023,8,8,0,0)","(2023,8,9,0,0)",19.40872227
Yaupi,"(2023,8,9,0,0)","(2023,8,10,0,0)",19.40872227
Yaupi,"(2023,8,9,0,0)","(2023,8,10,0,0)",19.40872227
Yaupi,"(2023,8,10,0,0)","(2023,8,11,0,0)",19.40872227
Yaupi,"(2023,8,10,0,0)","(2023,8,11,0,0)",19.40872227
Yaupi,"(2023,8,11,0,0)","(2023,8,12,0,0)",19.40872227
Yaupi,"(2023,8,11,0,0)","(2023,8,12,0,0)",19.40872227
Yaupi,"(2023,8,12,0,0)","(2023,8,13,0,0)",19.40872227
Yaupi,"(2023,8,12,0,0)","(2023,8,13,0,0)",19.40872227
Yaupi,"(2023,8,13,0,0)","(2023,8,14,0,0)",19.40872227
Yaupi,"(2023,8,13,0,0)","(2023,8,14,0,0)",19.40872227
Yaupi,"(2023,8,14,0,0)","(2023,8,15,0,0)",19.40872227
Yaupi,"(2023,8,14,0,0)","(2023,8,15,0,0)",19.40872227
Yaupi,"(2023,8,15,0,0)","(2023,8,15,18,0)",19.40872227
Yaupi,"(2023,8,15,0,0)","(2023,8,15,18,0)",19.40872227
Yaupi,"(2023,8,15,8,0)","(2023,8,15,18,0)",19.40872227
Yaupi,"(2023,8,16,8,0)","(2023,8,17,0,0)",19.40872227
Yaupi,"(2023,8,16,8,0)","(2023,8,16,18,0)",19.40872227
Yaupi,"(2023,8,16,8,0)","(2023,8,17,0,0)",19.40872227
Yaupi,"(2023,8,17,0,0)","(2023,8,18,0,0)",19.40872227
Yaupi,"(2023,8,17,0,0)","(2023,8,18,0,0)",19.40872227
Yaupi,"(2023,8,18,0,0)","(2023,8,19,0,0)",19.40872227
Yaupi,"(2023,8,18,0,0)","(2023,8,19,0,0)",19.40872227
Yaupi,"(2023,8,19,0,0)","(2023,8,20,0,0)",19.40872227
Yaupi,"(2023,8,19,0,0)","(2023,8,20,0,0)",19.40872227
Yaupi,"(2023,8,20,0,0)","(2023,8,21,0,0)",19.40872227
Yaupi,"(2023,8,20,0,0)","(2023,8,21,0,0)",19.40872227
Yaupi,"(2023,8,21,0,0)","(2023,8,22,0,0)",19.40872227
Yaupi,"(2023,8,21,0,0)","(2023,8,22,0,0)",19.40872227
Yaupi,"(2023,8,22,0,0)","(2023,8,23,0,0)",19.40872227
Yaupi,"(2023,8,22,0,0)","(2023,8,23,0,0)",19.40872227
Yaupi,"(2023,8,23,0,0)","(2023,8,24,0,0)",19.40872227
Yaupi,"(2023,8,23,0,0)","(2023,8,24,0,0)",19.40872227
Yaupi,"(2023,8,24,0,0)","(2023,8,25,0,0)",19.40872227
Yaupi,"(2023,8,24,0,0)","(2023,8,25,0,0)",19.40872227
Yaupi,"(2023,8,25,0,0)","(2023,8,26,0,0)",19.40872227
Yaupi,"(2023,8,25,0,0)","(2023,8,26,0,0)",19.40872227
Yaupi,"(2023,8,26,0,0)","(2023,8,27,0,0)",19.40872227
Yaupi,"(2023,8,26,0,0)","(2023,8,27,0,0)",19.40872227
Yaupi,"(2023,8,27,0,0)","(2023,8,27,18,0)",19.40872227
Yaupi,"(2023,8,27,0,0)","(2023,8,27,18,0)",19.40872227
Yaupi,"(2023,8,17,8,0)","(2023,8,17,18,0)",19.40872227
Yaupi,"(2023,8,28,8,0)","(2023,8,29,0,0)",19.40872227
Yaupi,"(2023,8,28,8,0)","(2023,8,29,0,0)",19.40872227
Yaupi,"(2023,8,29,0,0)","(2023,8,30,0,0)",19.40872227
Yaupi,"(2023,8,29,0,0)","(2023,8,30,0,0)",19.40872227
Yaupi,"(2023,8,30,0,0)","(2023,8,31,0,0)",19.40872227
Yaupi,"(2023,8,30,0,0)","(2023,8,31,0,0)",19.40872227
Yaupi,"(2023,8,31,0,0)","(2023,9,1,0,0)",19.40872227
Yaupi,"(2023,8,31,0,0)","(2023,9,1,0,0)",19.40872227
Yaupi,"(2023,9,1,0,0)","(2023,9,2,0,0)",19.40872227
Yaupi,"(2023,9,1,0,0)","(2023,9,2,0,0)",19.40872227
Yaupi,"(2023,9,2,0,0)","(2023,9,3,0,0)",19.40872227
Yaupi,"(2023,9,2,0,0)","(2023,9,3,0,0)",19.40872227
Yaupi,"(2023,9,3,0,0)","(2023,9,4,0,0)",19.40872227
Yaupi,"(2023,9,3,0,0)","(2023,9,4,0,0)",19.40872227
Yaupi,"(2023,9,4,0,0)","(2023,9,5,0,0)",19.40872227
Yaupi,"(2023,9,4,0,0)","(2023,9,5,0,0)",19.40872227
Yaupi,"(2023,9,5,0,0)","(2023,9,6,0,0)",19.40872227
Yaupi,"(2023,9,5,0,0)","(2023,9,6,0,0)",19.40872227
Yaupi,"(2023,9,6,0,0)","(2023,9,7,0,0)",19.40872227
Yaupi,"(2023,9,6,0,0)","(2023,9,7,0,0)",19.40872227
Yaupi,"(2023,9,7,0,0)","(2023,9,8,0,0)",19.40872227
Yaupi,"(2023,9,7,0,0)","(2023,9,8,0,0)",19.40872227
Yaupi,"(2023,9,8,0,0)","(2023,9,9,0,0)",19.40872227
Yaupi,"(2023,9,8,0,0)","(2023,9,9,0,0)",19.40872227
Yaupi,"(2023,9,9,0,0)","(2023,9,10,0,0)",19.40872227
Yaupi,"(2023,9,9,0,0)","(2023,9,10,0,0)",19.40872227
Yaupi,"(2023,9,10,0,0)","(2023,9,11,0,0)",19.40872227
Yaupi,"(2023,9,10,0,0)","(2023,9,11,0,0)",19.40872227
Yaupi,"(2023,9,11,0,0)","(2023,9,11,18,0)",19.40872227
Yaupi,"(2023,9,11,0,0)","(2023,9,11,18,0)",19.40872227
Yaupi,"(2023,7,1,8,0)","(2023,7,2,0,0)",19.40872227
Yaupi,"(2023,7,2,0,0)","(2023,7,3,0,0)",19.40872227
Yaupi,"(2023,7,3,0,0)","(2023,7,4,0,0)",19.40872227
Yaupi,"(2023,7,4,0,0)","(2023,7,5,0,0)",19.40872227
Yaupi,"(2023,7,5,0,0)","(2023,7,6,0,0)",19.40872227
Yaupi,"(2023,7,6,0,0)","(2023,7,7,0,0)",19.40872227
Yaupi,"(2023,7,7,0,0)","(2023,7,8,0,0)",19.40872227
Yaupi,"(2023,7,8,0,0)","(2023,7,9,0,0)",19.40872227
Yaupi,"(2023,7,9,0,0)","(2023,7,10,0,0)",19.40872227
Yaupi,"(2023,7,10,0,0)","(2023,7,11,0,0)",19.40872227
Yaupi,"(2023,7,11,0,0)","(2023,7,11,18,0)",19.40872227
Yaupi,"(2023,7,12,8,0)","(2023,7,12,18,0)",19.40872227
Yaupi,"(2023,7,13,8,0)","(2023,7,13,13,0)",19.40872227
Yaupi,"(2023,7,18,8,0)","(2023,7,18,18,0)",19.40872227
Yaupi,"(2023,7,1,8,0)","(2023,7,2,0,0)",19.40872227
Yaupi,"(2023,7,2,0,0)","(2023,7,3,0,0)",19.40872227
Yaupi,"(2023,7,3,0,0)","(2023,7,4,0,0)",19.40872227
Yaupi,"(2023,7,4,0,0)","(2023,7,5,0,0)",19.40872227
Yaupi,"(2023,7,5,0,0)","(2023,7,6,0,0)",19.40872227
Yaupi,"(2023,7,6,0,0)","(2023,7,7,0,0)",19.40872227
Yaupi,"(2023,7,7,0,0)","(2023,7,8,0,0)",19.40872227
Yaupi,"(2023,7,8,0,0)","(2023,7,9,0,0)",19.40872227
Yaupi,"(2023,7,9,0,0)","(2023,7,10,0,0)",19.40872227
Yaupi,"(2023,7,10,0,0)","(2023,7,11,0,0)",19.40872227
Yaupi,"(2023,7,11,0,0)","(2023,7,11,18,0)",19.40872227
Yaupi,"(2023,7,14,8,0)","(2023,7,14,13,0)",19.40872227
Yaupi,"(2023,8,1,8,0)","(2023,8,1,13,0)",19.40872227
Yaupi,"(2023,8,2,8,0)","(2023,8,2,13,0)",19.40872227
Yaupi,"(2023,8,19,8,0)","(2023,8,19,18,0)",19.40872227
Yaupi,"(2023,9,12,8,0)","(2023,9,13,0,0)",19.40872227
Yaupi,"(2023,9,12,8,0)","(2023,9,13,0,0)",19.40872227
Yaupi,"(2023,9,13,0,0)","(2023,9,14,0,0)",19.40872227
Yaupi,"(2023,9,13,0,0)","(2023,9,14,0,0)",19.40872227
Yaupi,"(2023,9,14,0,0)","(2023,9,15,0,0)",19.40872227
Yaupi,"(2023,9,14,0,0)","(2023,9,15,0,0)",19.40872227
Yaupi,"(2023,9,15,0,0)","(2023,9,16,0,0)",19.40872227
Yaupi,"(2023,9,15,0,0)","(2023,9,16,0,0)",19.40872227
Yaupi,"(2023,9,16,0,0)","(2023,9,17,0,0)",19.40872227
Yaupi,"(2023,9,16,0,0)","(2023,9,17,0,0)",19.40872227
Yaupi,"(2023,9,17,0,0)","(2023,9,18,0,0)",19.40872227
Yaupi,"(2023,9,17,0,0)","(2023,9,18,0,0)",19.40872227
Yaupi,"(2023,9,18,0,0)","(2023,9,19,0,0)",19.40872227
Yaupi,"(2023,9,18,0,0)","(2023,9,19,0,0)",19.40872227
Yaupi,"(2023,9,19,0,0)","(2023,9,20,0,0)",19.40872227
Yaupi,"(2023,9,19,0,0)","(2023,9,20,0,0)",19.40872227
Yaupi,"(2023,9,20,0,0)","(2023,9,21,0,0)",19.40872227
Yaupi,"(2023,9,20,0,0)","(2023,9,21,0,0)",19.40872227
Yaupi,"(2023,9,21,0,0)","(2023,9,22,0,0)",19.40872227
Yaupi,"(2023,9,21,0,0)","(2023,9,22,0,0)",19.40872227
Yaupi,"(2023,9,22,0,0)","(2023,9,23,0,0)",19.40872227
Yaupi,"(2023,9,22,0,0)","(2023,9,23,0,0)",19.40872227
Yaupi,"(2023,9,23,0,0)","(2023,9,23,18,0)",19.40872227
Yaupi,"(2023,9,23,0,0)","(2023,9,23,18,0)",19.40872227
