,item,codigo_seg,empresa,ubicacion,equipo,codigo,fecha_inic,fecha_fin,descripcion,mw_indispo,indispo,tipo_mantto,programacion
8357,8358,C149282023053012242089A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2023-10-29 00:00:00,2023-10-29 19:00:00,BOROSCOPIA DE TURBINA Y COMPRESOR,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8358,8359,C149282023053012246170A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2023-10-29 08:00:00,2023-10-29 18:00:00,PRUEBA DETECTORES DE FLAMA GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8359,8360,C149282023053012242948A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2023-12-12 07:00:00,2023-12-12 19:00:00,MANTENIMIENTO PANELES LCI Y EXITACION.,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8360,8361,C149282023053012246015A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2023-12-13 07:00:00,2023-12-13 20:00:00,MANTENIMIENTO PANELES MARK VIE,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8361,8362,C149282023053012247823A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-01-15 07:00:00,2024-01-15 20:00:00,INSPECCION DE CARBONES DEL GENERADOR,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8362,8363,C149282023053012247823A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-01-16 07:00:00,2024-01-16 20:00:00,INSPECCION DE CARBONES DEL GENERADOR,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8363,8364,C149282023053012241679A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-05 08:00:00,2024-02-05 20:00:00,LIMPIEZA DE GTE,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8364,8365,C149282023053012247449A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-06 08:00:00,2024-02-06 20:00:00,LIMPIEZA DE IGNITORS TG1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8365,8366,C149282023053012245306A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-07 08:00:00,2024-02-07 20:00:00,PRUEBA DETECTORES FLAMA TG1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8366,8367,C149282023053012246991A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-09 00:00:00,2024-02-10 00:00:00,LAVADO OFF LINE DEL COMPRESOR DE TG1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8367,8368,C149282023053012246991A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-10 00:00:00,2024-02-11 00:00:00,LAVADO OFF LINE DEL COMPRESOR DE TG1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8368,8369,C149282023053012246991A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-11 00:00:00,2024-02-12 00:00:00,LAVADO OFF LINE DEL COMPRESOR DE TG1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8369,8370,C149282023053012244121A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-12 00:00:00,2024-02-13 00:00:00,BOROSCOPIA DE TURBINA Y COMPRESOR,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8370,8371,C149282023053012245936A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-12 00:00:00,2024-02-13 00:00:00,INSPECCION DE CARBONES DEL GENERADOR DE TG1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8371,8372,C149282023053012244121A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-13 00:00:00,2024-02-14 00:00:00,BOROSCOPIA DE TURBINA Y COMPRESOR,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8372,8373,C149282023053012245936A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-13 00:00:00,2024-02-13 08:00:00,INSPECCION DE CARBONES DEL GENERADOR DE TG1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8373,8374,C149282023053012244121A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-14 00:00:00,2024-02-15 00:00:00,BOROSCOPIA DE TURBINA Y COMPRESOR,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8374,8375,C149282023053012244121A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-15 00:00:00,2024-02-15 19:00:00,BOROSCOPIA DE TURBINA Y COMPRESOR,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8375,8376,C149282023053012249453A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-19 07:00:00,2024-02-20 00:00:00,INSTALACIÓN T FAIRING GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8376,8377,C149282023053012247386A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-19 07:00:00,2024-02-20 00:00:00,MAGIC INSPECTION GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8377,8378,C149282023053012249453A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-20 00:00:00,2024-02-21 00:00:00,INSTALACIÓN T FAIRING GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8378,8379,C149282023053012247386A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-20 00:00:00,2024-02-21 00:00:00,MAGIC INSPECTION GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8379,8380,C149282023053012249453A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-21 00:00:00,2024-02-22 00:00:00,INSTALACIÓN T FAIRING GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8380,8381,C149282023053012247386A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-21 00:00:00,2024-02-22 00:00:00,MAGIC INSPECTION GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8381,8382,C149282023053012249453A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-22 00:00:00,2024-02-23 00:00:00,INSTALACIÓN T FAIRING GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8382,8383,C149282023053012247386A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-22 00:00:00,2024-02-23 00:00:00,MAGIC INSPECTION GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8383,8384,C149282023053012249453A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-23 00:00:00,2024-02-24 00:00:00,INSTALACIÓN T FAIRING GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8384,8385,C149282023053012247386A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-23 00:00:00,2024-02-24 00:00:00,MAGIC INSPECTION GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8385,8386,C149282023053012249453A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-24 00:00:00,2024-02-25 00:00:00,INSTALACIÓN T FAIRING GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8386,8387,C149282023053012247386A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-24 00:00:00,2024-02-25 00:00:00,MAGIC INSPECTION GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8387,8388,C149282023053012249453A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-25 00:00:00,2024-02-26 00:00:00,INSTALACIÓN T FAIRING GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8388,8389,C149282023053012247386A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-25 00:00:00,2024-02-26 00:00:00,MAGIC INSPECTION GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8389,8390,C149282023053012249453A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-26 00:00:00,2024-02-27 00:00:00,INSTALACIÓN T FAIRING GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8390,8391,C149282023053012247386A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-26 00:00:00,2024-02-27 00:00:00,MAGIC INSPECTION GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8391,8392,C149282023053012249453A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-27 00:00:00,2024-02-28 00:00:00,INSTALACIÓN T FAIRING GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8392,8393,C149282023053012247386A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-27 00:00:00,2024-02-28 00:00:00,MAGIC INSPECTION GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8393,8394,C149282023053012249453A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-28 00:00:00,2024-02-29 00:00:00,INSTALACIÓN T FAIRING GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8394,8395,C149282023053012247386A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-28 00:00:00,2024-02-29 00:00:00,MAGIC INSPECTION GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8395,8396,C149282023053012249453A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-29 00:00:00,2024-03-01 00:00:00,INSTALACIÓN T FAIRING GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8396,8397,C149282023053012247386A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-02-29 00:00:00,2024-03-01 00:00:00,MAGIC INSPECTION GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8397,8398,C149282023053012248945A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-14 00:00:00,2024-06-15 00:00:00,LAVADO OFF LINE DEL COMPRESOR DE TG1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8398,8399,C149282023053012248945A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-15 00:00:00,2024-06-16 00:00:00,LAVADO OFF LINE DEL COMPRESOR DE TG1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8399,8400,C149282023053012248945A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-16 00:00:00,2024-06-17 00:00:00,LAVADO OFF LINE DEL COMPRESOR DE TG1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8400,8401,C149282023053012247939A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-17 00:00:00,2024-06-18 00:00:00,BOROSCOPIA DE TURBINA Y COMPRESOR,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8401,8402,C149282023053012247939A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-18 00:00:00,2024-06-19 00:00:00,BOROSCOPIA DE TURBINA Y COMPRESOR,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8402,8403,C149282023053012247939A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-19 00:00:00,2024-06-20 00:00:00,BOROSCOPIA DE TURBINA Y COMPRESOR,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8403,8404,C149282023053012247939A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-20 00:00:00,2024-06-20 19:00:00,BOROSCOPIA DE TURBINA Y COMPRESOR,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8404,8405,C149282023053012246713A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-20 00:00:00,2024-06-21 00:00:00,MANTENIMIENTO PANEL DE HIDROGENO,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8405,8406,C149282023053012246713A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-21 00:00:00,2024-06-22 00:00:00,MANTENIMIENTO PANEL DE HIDROGENO,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8406,8407,C149282023053012246713A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-22 00:00:00,2024-06-23 00:00:00,MANTENIMIENTO PANEL DE HIDROGENO,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8407,8408,C149282023053012246713A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-23 00:00:00,2024-06-23 18:00:00,MANTENIMIENTO PANEL DE HIDROGENO,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8408,8409,C149282023053012249706A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-25 08:00:00,2024-06-25 18:00:00,LIMPIEZA DE GTE,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8409,8410,C149282023053012246477A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-26 08:00:00,2024-06-26 18:00:00,LIMPIEZA DE IGNITORS GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8410,8411,C149282023053012249074A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT1,14928,2024-06-27 08:00:00,2024-06-27 18:00:00,PRUEBA DETECTORES DE FLAMA GT-1,215.9,F/S,NO,MANTENIMIENTO PREVENTIVO
8411,8412,C149602023053012246991A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT2,14960,2023-07-03 07:00:00,2023-07-04 00:00:00,MANTENIMIENTO GRUPO AUXILIAR GT-2.,7.93,F/S,NO,MANTENIMIENTO PREVENTIVO
8412,8413,C149602023053012246991A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT2,14960,2023-07-04 00:00:00,2023-07-05 00:00:00,MANTENIMIENTO GRUPO AUXILIAR GT-2.,7.93,F/S,NO,MANTENIMIENTO PREVENTIVO
8413,8414,C149602023053012246991A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT2,14960,2023-07-05 00:00:00,2023-07-06 00:00:00,MANTENIMIENTO GRUPO AUXILIAR GT-2.,7.93,F/S,NO,MANTENIMIENTO PREVENTIVO
8414,8415,C149602023053012246991A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT2,14960,2023-07-06 00:00:00,2023-07-07 00:00:00,MANTENIMIENTO GRUPO AUXILIAR GT-2.,7.93,F/S,NO,MANTENIMIENTO PREVENTIVO
8415,8416,C149602023053012246991A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT2,14960,2023-07-07 00:00:00,2023-07-07 19:00:00,MANTENIMIENTO GRUPO AUXILIAR GT-2.,7.93,F/S,NO,MANTENIMIENTO PREVENTIVO
8416,8417,C149602023053012248945A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT2,14960,2024-04-22 08:00:00,2024-04-23 00:00:00,MANTENIMIENTO GRUPO AUXILIAR GT-2.,7.93,F/S,NO,MANTENIMIENTO PREVENTIVO
8417,8418,C149602023053012248945A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT2,14960,2024-04-23 00:00:00,2024-04-24 00:00:00,MANTENIMIENTO GRUPO AUXILIAR GT-2.,7.93,F/S,NO,MANTENIMIENTO PREVENTIVO
8418,8419,C149602023053012248945A,PLANTA DE RESERVA FRIA DE GENERACION  DE ETEN S.A.,RESERVA FRIA DE GENERACION ETEN,RF-ETENGT2,14960,2024-04-24 00:00:00,2024-04-24 23:00:00,MANTENIMIENTO GRUPO AUXILIAR GT-2.,7.93,F/S,NO,MANTENIMIENTO PREVENTIVO
10455,10456,C152142023053012246019A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2023-11-20 07:00:00,2023-11-21 00:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10456,10457,C152142023053012246019A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2023-11-21 00:00:00,2023-11-22 00:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10457,10458,C152142023053012246019A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2023-11-22 00:00:00,2023-11-23 00:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10458,10459,C152142023053012246019A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2023-11-23 00:00:00,2023-11-24 00:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10459,10460,C152142023053012246019A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2023-11-24 00:00:00,2023-11-25 00:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10460,10461,C152142023053012246019A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2023-11-25 00:00:00,2023-11-25 17:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10461,10462,C152142023053012243713A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2024-05-20 07:00:00,2024-05-21 00:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10462,10463,C152142023053012243713A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2024-05-21 00:00:00,2024-05-22 00:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10463,10464,C152142023053012243713A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2024-05-22 00:00:00,2024-05-23 00:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10464,10465,C152142023053012243713A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2024-05-23 00:00:00,2024-05-24 00:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10465,10466,C152142023053012243713A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2024-05-24 00:00:00,2024-05-25 00:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10466,10467,C152142023053012243713A,SAMAY I S.A.,PUERTO BRAVO,CENTRAL,15214,2024-05-25 00:00:00,2024-05-25 17:00:00,L-5038 F/S. MANTENIMIENTO ELECTROMECÁNICO - LIMPIEZA AISLADORES,0.0,F/S,NO,OTROS
10467,10468,C152152023053012246019A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2023-11-20 07:00:00,2023-11-21 00:00:00,BOROSCOPÍA: INSPECCIÓN INTERNA DE LA TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10468,10469,C152152023053012246019A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2023-11-21 00:00:00,2023-11-22 00:00:00,BOROSCOPÍA: INSPECCIÓN INTERNA DE LA TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10469,10470,C152152023053012246019A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2023-11-22 00:00:00,2023-11-22 07:00:00,BOROSCOPÍA: INSPECCIÓN INTERNA DE LA TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10470,10471,C152152023053012243713A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2023-11-22 07:00:00,2023-11-23 00:00:00,PRUEBAS ELECTRICAS GENERADOR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10471,10472,C152152023053012243713A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2023-11-23 00:00:00,2023-11-24 00:00:00,PRUEBAS ELECTRICAS GENERADOR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10472,10473,C152152023053012243713A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2023-11-24 00:00:00,2023-11-24 07:00:00,PRUEBAS ELECTRICAS GENERADOR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10473,10474,C152152023053012244745A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2024-05-20 07:00:00,2024-05-21 00:00:00,MANTENIMIENTO OVERHAUL TURNING GEAR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10474,10475,C152152023053012244745A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2024-05-21 00:00:00,2024-05-22 00:00:00,MANTENIMIENTO OVERHAUL TURNING GEAR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10475,10476,C152152023053012244745A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2024-05-22 00:00:00,2024-05-23 00:00:00,MANTENIMIENTO OVERHAUL TURNING GEAR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10476,10477,C152152023053012244745A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2024-05-23 00:00:00,2024-05-24 00:00:00,MANTENIMIENTO OVERHAUL TURNING GEAR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10477,10478,C152152023053012244745A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2024-05-24 00:00:00,2024-05-25 00:00:00,MANTENIMIENTO OVERHAUL TURNING GEAR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10478,10479,C152152023053012244745A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2024-05-25 00:00:00,2024-05-26 00:00:00,MANTENIMIENTO OVERHAUL TURNING GEAR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10479,10480,C152152023053012244745A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2024-05-26 00:00:00,2024-05-27 00:00:00,MANTENIMIENTO OVERHAUL TURNING GEAR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10480,10481,C152152023053012244745A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2024-05-27 00:00:00,2024-05-28 00:00:00,MANTENIMIENTO OVERHAUL TURNING GEAR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10481,10482,C152152023053012244745A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2024-05-28 00:00:00,2024-05-29 00:00:00,MANTENIMIENTO OVERHAUL TURNING GEAR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
10482,10483,C152152023053012244745A,SAMAY I S.A.,PUERTO BRAVO,TG1,15215,2024-05-29 00:00:00,2024-05-30 00:00:00,MANTENIMIENTO OVERHAUL TURNING GEAR TG1,180.0,F/S,NO,MANTENIMIENTO PREVENTIVO
